"","TCGA-ZS-A9CD-01A-11R-A37K-07","TCGA-UB-A7MD-01A-12R-A352-07","TCGA-BW-A5NQ-01A-11R-A27V-07","TCGA-DD-AACX-01A-11R-A41C-07","TCGA-GJ-A9DB-01A-11R-A37K-07","TCGA-DD-A1ED-01A-11R-A155-07","TCGA-DD-AAD2-01A-11R-A41C-07","TCGA-DD-AAE9-01A-11R-A41C-07","TCGA-RG-A7D4-01A-12R-A33R-07","TCGA-2Y-A9GW-01A-11R-A38B-07","TCGA-MI-A75G-01A-11R-A32O-07","TCGA-DD-AACH-01A-11R-A41C-07","TCGA-RC-A7SF-01A-11R-A352-07","TCGA-ZS-A9CF-02A-11R-A38B-07","TCGA-ZS-A9CF-01A-11R-A38B-07","TCGA-DD-A73A-01A-12R-A32O-07","TCGA-2Y-A9HB-01A-11R-A39D-07","TCGA-EP-A26S-11A-12R-A16W-07","TCGA-EP-A26S-01A-11R-A16W-07","TCGA-DD-AACK-01A-11R-A41C-07","TCGA-DD-A73E-01A-12R-A32O-07","TCGA-2Y-A9H9-01A-21R-A39D-07","TCGA-KR-A7K0-01A-12R-A33R-07","TCGA-5C-A9VH-01A-11R-A37K-07","TCGA-DD-AAW3-01A-11R-A41C-07","TCGA-DD-AAC8-01A-11R-A41C-07","TCGA-K7-A5RG-01A-11R-A28V-07","TCGA-DD-AACA-02A-11R-A41C-07","TCGA-DD-AACA-01A-11R-A41C-07","TCGA-DD-AACA-02B-11R-A41C-07","TCGA-DD-AADS-01A-11R-A41C-07","TCGA-K7-A5RF-01A-11R-A28V-07","TCGA-DD-AAEH-01A-11R-A41C-07","TCGA-KR-A7K2-01A-12R-A33R-07","TCGA-DD-A4NF-01A-11R-A27V-07","TCGA-DD-A11C-11A-11R-A131-07","TCGA-DD-A11C-01A-11R-A131-07","TCGA-2Y-A9H4-01A-11R-A38B-07","TCGA-K7-A6G5-01A-11R-A311-07","TCGA-DD-A4NI-01A-11R-A27V-07","TCGA-DD-A11A-11A-11R-A131-07","TCGA-DD-A11A-01A-11R-A131-07","TCGA-DD-AACF-01A-11R-A41C-07","TCGA-DD-AAEI-01A-11R-A41C-07","TCGA-DD-A11B-01A-11R-A131-07","TCGA-DD-A11B-11A-11R-A131-07","TCGA-DD-AAW2-01A-11R-A41C-07","TCGA-G3-AAV5-01A-11R-A37K-07","TCGA-DD-A4NO-01A-11R-A28V-07","TCGA-DD-A1EA-01A-11R-A131-07","TCGA-4R-AA8I-01A-11R-A38B-07","TCGA-MI-A75C-01A-11R-A32O-07","TCGA-G3-A25S-01A-11R-A16W-07","TCGA-DD-A39Y-01A-11R-A213-07","TCGA-2Y-A9GX-01A-11R-A38B-07","TCGA-G3-A25V-01A-11R-A16W-07","TCGA-BC-A69H-01A-11R-A311-07","TCGA-G3-A5SL-01A-11R-A27V-07","TCGA-DD-AAEA-01A-11R-A41C-07","TCGA-G3-A3CI-01A-11R-A213-07","TCGA-DD-AACI-01A-11R-A41C-07"
"TNNT1",-4.60494281134497,-2.00117361376619,-3.61069930443283,-2.76322793480931,-1.03483198559231,-3.3176296065349,-1.55502577026166,-4.60494281134497,-0.621533822853391,-3.97070230234049,-2.71782725322464,1.55406091003039,-3.50680915306981,-3.55258458877204,-4.60494281134497,-3.94975715973142,-3.36209968959942,-3.82038174361691,-4.1495431253644,-4.09327041270484,-4.60494281134497,-3.01306901629306,-3.57295502474316,-1.10367860799057,-2.93471209431505,-3.99445871757876,1.61809992136859,-3.66064879878356,-3.71153720024416,-4.0811075445407,-4.60494281134497,-3.28246598468242,-2.43034490617776,-2.19050147613914,-4.04824427422038,-4.60494281134497,-3.11496093863167,-4.60494281134497,-3.64077906374351,-4.60494281134497,-3.14315875537028,-2.03965624694981,-2.60012763956503,-3.28133286470224,-4.60494281134497,-3.35196932322951,-0.811442674736279,-2.79157373126572,-3.07484077168634,-4.60494281134497,-2.41657894902435,2.49309093496997,0.433992078778408,-3.2270218520675,-2.21821046242896,-3.34732646897328,1.73721903542309,-3.44309659503706,-2.95444598518105,-2.11204900360659,0.0760294170489717
"REEP2",-1.57237465152821,0.00162636450800506,1.25408383537284,-2.76322793480931,1.24207505332589,-2.78884328457574,0.594582243076252,-1.33767868876722,-0.202275670783959,-2.16745844025492,-1.34994476101152,-2.1908720711846,-0.17640086958107,-0.149360230953943,-0.872468470079198,-1.17573981881093,-1.63533670623851,-2.51695163012077,-2.48709367172608,-1.63939288417041,-1.85271559803836,-1.42581008878964,-1.64304941949318,0.393743757728325,-2.63769801616485,-1.450882768542,0.0289490694763569,1.7905010407489,-0.767795174305037,2.90473524918327,-2.73725703364351,-2.14476297384038,-2.25434211678512,-1.15872291642506,-3.33429542510553,-3.62407775294788,-1.27664167196574,-0.966629270411743,-0.214716804417152,-2.3785158129663,-3.83788546171248,-1.68688088528772,-1.42931270060619,-2.60284080282443,-0.756797105129122,-2.24038044883351,-4.60494281134497,0.451249129838893,-0.595550737663995,-1.81570699319148,-0.373094601893887,-0.123185964187019,-1.27849855939531,-0.00892794067592071,0.144967090530573,-1.0046695686144,1.65694943658331,-4.10671383873161,1.84868015437556,-3.58440163072965,-0.398495640413413
"STK11",5.87841396671946,6.15440757763977,5.69414304301345,5.65478380634537,6.07469483892316,4.84129968721264,5.23505004656769,5.52406737297729,5.38747902363112,5.66727351339122,5.66362283533816,5.8453602183472,5.71290758085566,5.08558827629124,5.68826759784838,5.29731670446649,5.8306811095474,4.3575178927592,5.3231141712584,5.41051406789754,5.78508515908929,5.82093472333661,5.37564692928964,5.47122525166127,5.90295412658932,5.94040493698811,5.77327702137029,5.84849089489521,5.97641410728151,5.96581003316044,3.93649361062188,5.56087775607724,5.59478799801048,5.94420022869721,5.08178894282946,4.80366926227265,5.63589420935783,6.31315126172716,5.27456011378693,5.0538648637977,4.65389274163363,5.014848741325,5.65531609431541,5.42990223995829,4.33829929527438,4.89860546551723,5.14967626193648,5.95677372460272,5.77043123046671,5.90236452936714,3.98693230096341,4.86226276458264,5.80608795659109,5.77325968781488,5.31631014950244,5.11606786754481,5.87036522947156,4.77603852906683,5.90159693245417,5.36950071117782,4.42230882529907
"ACD",3.56950634222552,3.87901198649437,4.08225368352201,3.89401177531711,3.97134701610137,2.32604745377497,2.41835329027873,3.12888547104413,3.87085792186318,3.28231087491641,3.50511153841199,3.79901221400399,2.99765573479965,3.64224712762917,3.09286447137576,2.72417691891739,3.08790140181025,1.77029625220589,2.08771987919184,3.448025956596,3.43825108452736,3.98356872667151,3.49702243408146,3.98982153263239,2.57551560445049,4.5172914950811,4.02073679637083,3.87976519821945,4.46491292863388,4.4936563406112,3.28662784459121,2.80110769562418,2.46081260588348,3.86387040109817,2.85205763511822,2.44428001373739,3.74800799458212,4.13030196958569,2.96308982721627,2.60276898417697,1.90015056914966,3.13196633760647,3.02349317243938,3.5702769923889,1.80746748552485,2.01746275849035,3.00088539180852,4.11253377605728,3.33188412477099,3.65389165711397,2.94802480426747,3.79814865492504,4.21873933228707,3.91058784001923,3.24674850502695,3.08114590677058,4.82621354977218,2.57451866196911,4.11042138567668,2.72561299460178,3.25370943749693
"LINC01239",-2.0717698678002,-1.33683249404737,0.0278405485703162,0.113512621519663,-0.633713237553174,-0.440752898126352,-2.29117299358691,-1.84960130787869,-2.08352586718567,-0.771962642774652,-0.938703487482703,-0.882252456014892,-1.11091365997902,0.194555238653927,0.136763397193307,-0.896624174460984,-1.02803889349452,-2.09481814515623,1.92919923313298,-1.09022749746456,1.97504912047348,-0.650399923182066,0.565067612391528,-0.956687789402682,-0.864190329408385,0.638193080390514,-0.767069398611266,-0.954972442195322,-0.952226378260993,-2.93190125367388,-1.80558590362843,-1.43420494835834,-2.09749516118329,-0.103143865891146,1.91679228882254,-0.118211286894255,-1.76697835122584,-1.343554684895,-2.20462470557637,0.487502281705497,-1.42373787101157,-1.53832171389696,-2.79300164734138,-2.60284080282443,-2.48380426474175,-2.05857313002599,0.91961255098238,1.48371945302243,-1.67738398347842,0.110021302713187,-0.16171299616091,-0.707912864159654,0.286856739144017,-2.53528481736065,-0.829982350253649,-1.79189378602075,-0.896273413091804,-0.442118801124168,-1.34828395295222,-0.759669804173207,-2.99410431455607
"ASMTL",5.14312461853558,4.80557988995851,3.2101206511711,4.32394929877647,5.34990452548922,4.6186311774856,3.93818867408726,5.95719595457757,2.96541086513019,4.34355160314199,5.26986169964818,4.45136897684193,4.57340655361124,4.32426955893154,4.36671812159493,4.79067219598687,5.33232607779471,5.48743991189677,5.90831589500421,4.44414827944345,5.40232500664891,5.64643300282565,4.67740351236828,5.60816449387033,4.5932728728733,5.67969762963377,5.94841146470308,4.67390095279094,5.4125598147051,4.7885394362086,2.89092332232423,4.82955574486992,4.40105072777187,4.85804342977152,5.86607070892159,4.92833404869897,3.88641617565256,4.38913140756928,4.40342678993218,4.6407345293944,4.420280303737,5.04313136912415,5.65708736560147,5.04261328224779,4.41827803454624,4.60372616080877,5.14967626193648,5.2255003874621,5.28071598038015,5.46799317482086,5.01689863612673,4.75519305094574,4.11349939664381,4.68917889822395,4.35196790229388,4.15836742320198,3.71641307181503,5.40713539336859,4.68193869224032,5.52658835384008,3.63324184596286
"TMEM91",0.915214228875883,0.299480743875246,-0.189675493104827,-0.350159192940423,0.443269292404586,0.0465246344365924,2.09000661520419,-1.07567637036615,1.43073287529493,0.704249046960102,-0.165855281549965,1.73319211458326,2.58931077715001,1.06570337912021,0.660381472722453,1.19227167354171,1.59339748011977,-0.760204571363485,1.00622892227028,0.148224091134599,0.654110063748825,0.67567337884159,1.27742160310558,1.35701588809313,1.22849064025169,1.75476810064084,1.28220399305378,0.970202319092486,0.446357305582276,1.64030701135146,1.88301206571479,0.0963761838984261,0.474133400631863,2.2920309928385,-0.877742981507417,0.0584708085394978,-0.0771202634659972,0.384987950000007,1.34598442052844,0.156668107802726,0.148149233211423,-0.744328039648047,-0.106957630624634,-0.354360637891031,0.375637258722096,-0.0305504740676622,-0.205537144858167,0.818310891685199,0.245502800108507,-0.700427898850678,1.20619897889472,1.05712291743216,2.57994881852923,1.15433590039198,1.13227678578658,0.748219488943452,3.00451351409853,-1.46137099238179,0.847532265097361,1.00485975149416,1.85952052276166
"NAA38",5.32674512590032,4.57110874583523,3.97787571220264,4.23561932626297,3.8910402547563,4.40242242975286,4.49774446761824,5.0294928708054,4.83967631385141,4.44922121330416,5.54010997238113,4.59153275287767,5.45216048225799,3.68989309819288,3.46065970471222,3.40275219097993,4.60080012202739,4.82695444315984,5.11028108595679,4.57591202229804,4.70044835688466,4.28006380514138,4.08571620813161,5.00599343736458,4.55525138965086,5.02767258330457,4.35202382527488,3.93991172054966,4.02562742267817,5.02052089696032,6.54033313212527,4.77967454968674,5.44340012917926,5.18587477409795,4.11126387558227,4.05706367311393,3.56983125425093,4.46602530904064,5.20213406781897,4.22269655327794,3.57041657001937,4.16696587031967,4.58757710114941,3.87965078814281,4.2794254388995,4.10504752203475,4.64898980998504,4.24684941734799,4.06704930892513,2.978642966526,4.6378504370466,5.56378587450676,6.8732111895029,5.08024871849372,4.11204541433593,4.07437920923202,6.26709612430053,4.62467239421812,4.22337292941632,4.33209917301688,6.46710400781122
"LSM4",6.89112467547329,7.3858971968558,6.77046571176374,6.37660179810676,6.7499226370528,4.74026154286072,6.30446563911464,6.46864356304718,6.37284654009863,6.07766410857483,6.10133736272588,7.45711958871023,6.37409779982566,5.05047667832627,5.18624624695374,6.83515988736612,6.23198728409788,5.14891756722325,6.26401471700602,6.32295413430585,6.06866408918302,6.48635772519294,6.24416491458013,6.23180916163303,6.98683496716909,6.30749981433962,6.28517991418292,6.25910390794126,6.23180217266299,7.11381856447388,6.71421343307893,5.33995061197244,6.76674468014648,6.82450240151773,5.27081025497089,4.69644035513332,5.37102671289536,7.68085997027054,7.12035683951798,5.21113089627926,4.38785551008211,6.93719796913066,6.43695725398831,6.58953413621614,5.26891094642988,5.34544264299438,6.14682391544301,7.36072111944159,5.67397259441288,5.23571075950329,6.33359252746731,6.7323918363178,7.79128533105148,7.61501984814789,5.79127185248804,6.47362145929053,8.30190077410564,6.39950119856467,6.66278537388346,5.64527057766076,6.8997621811427
"NAPRT",7.07026573901595,7.28390300927508,5.88735485622656,5.40144060488641,5.90320463363691,5.22722233525689,5.80376632541497,6.89215249428557,6.01417033609999,6.25613596205838,6.66409018024703,5.81542295201879,7.07535999201971,3.8639610845689,4.01621216487115,6.12846494960935,4.69764755637163,4.97663379941517,5.52870774349542,5.18662251020879,5.54466497172564,5.98226721238862,5.79647029869213,6.70498275355257,6.0298435071369,6.23513564326377,5.1643310700816,4.9477771084519,5.62267982682549,5.50953360311941,7.13069853173346,5.53807787401974,6.00538014677164,7.24248077962805,4.9132155944252,5.23308858153508,5.93725167676771,6.67721515626076,6.30014640105218,5.3491848195508,4.4163886192737,6.40914352643192,5.00879595842223,5.81570965527668,4.83058761465213,5.13983650728925,6.19707307595506,6.30922868471786,5.337185472795,5.26252336843226,5.92402050620909,7.3765454191272,5.46259196532002,7.23825400808272,5.27804629451277,5.11130428384672,4.24344128561626,6.48470581575248,6.67400809342893,4.50991802051147,5.75334148341696
"LINC01411",-4.60494281134497,-4.01242818723679,-4.60494281134497,-4.60494281134497,-3.20902170634054,-2.94451784432274,-4.60494281134497,-4.60494281134497,-2.41714564683946,-4.60494281134497,-4.06906414248291,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-3.50084962667902,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.01967543387115,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.60494281134497,-4.00625374551713,-4.60494281134497
"P3H2",1.74917101913182,1.74823502563086,0.776114306762492,0.981080937151923,0.662817618633786,2.8927587388143,1.71290642771391,2.82638803055876,0.0895279268635452,1.43063912011568,0.550341625623772,3.57649141079358,0.162597665681009,1.03496155846004,0.99233732256537,0.232561123890622,0.493300735272477,1.94177765307281,1.38887832414152,0.636257382622929,2.13847718122135,0.567011209243803,1.6173440263789,2.36649490897816,1.30030413359146,1.00788736069294,0.983073626912614,1.58668433573857,1.32647814438602,1.03979325403726,-0.77232262901387,2.71337850811977,1.72891466730894,1.64045157395702,0.480947272430731,2.81618355174046,0.625370124096937,0.352121165331625,0.302113034586452,1.86392890999447,3.29325129140892,-0.0729834502841846,0.758869692606546,0.397771706535856,0.745047262816763,1.84556878585997,1.15189522685318,0.103587061159502,-0.981031958614377,1.19792905766107,1.76716143481011,-0.155596731919738,0.0335088438706115,-0.518383436459082,2.9263809865339,2.25866495451603,-0.348569679948676,2.00877244381105,-0.814535242987347,2.22338969190197,1.58290918779393
"GATA6-AS1",1.09208325006942,1.01704764588409,-0.44591053984833,-3.58080519203763,2.78706112607813,-1.63345048579281,1.20095083486352,0.0913778414497204,-2.61820032169089,1.2770312103612,1.90229651266543,1.29347297548158,1.37627685109135,1.55172824151251,2.38862816023334,1.91581473576807,-0.601962084326812,0.331708999046888,1.5849913972417,-0.00796262303805908,0.717542045035467,2.75407660917557,1.59701175189762,1.45219102633968,1.92911107604013,-2.74344110726291,2.11174513530887,1.20222397230114,1.04781507635452,0.879750735522022,1.16725183773912,1.12387483209515,0.661433641247912,2.32900316506462,0.265617284778832,0.642933151666882,1.18336792077892,2.08649175107924,1.16925591492894,1.63725249616025,-0.26158008698423,1.09068446035624,1.25934445734758,1.0125119014952,0.538340640303263,0.337168576986296,2.29239654529458,2.39492593189553,0.706316311721072,-1.93248962931291,2.20096032090435,0.450895386128548,1.93277715972295,0.603576555525001,0.227600307561719,0.355680691008194,1.52749426645729,0.864625723020976,1.6608937767392,0.162253004230271,0.718123416134491
"WDR45",4.95801575919724,4.84172971941235,3.65034528651802,4.67047260782901,4.32666378618905,4.12125599283605,4.02029369345523,5.34687430886373,4.61004366204703,3.53193135595609,4.89911686661277,4.48510443663711,4.06637371884949,4.36500590088648,4.08120862200391,3.85771887263336,4.36689686642512,3.31162457463998,3.89102308015737,4.32517405188225,4.4339409778297,4.46013231960854,4.65545009215584,3.97157799484533,4.4025090569212,5.01033574390814,4.35363163513328,4.74203130984501,4.19480092841501,5.23348341939031,6.33773974310182,3.58084382720253,4.83741831466579,4.75313269172433,4.22461180186022,3.14460932503903,4.03642168354906,5.26948244307927,4.43374207395762,3.78675589238338,3.85262954943546,4.6518361364394,5.40357938617383,3.90762651117806,3.63400939225596,3.35683203919241,5.06533614024257,5.28215068133559,4.94142843965566,4.71114536529007,4.77385299517559,5.14022404490403,5.68642416845975,4.56752619729563,4.14785096155172,4.05135235555036,3.55967759725105,4.23953123280971,4.91209805000265,4.56506237326734,5.561659444067
"PHGDH",5.33380130376507,3.94305610306941,5.04263943052547,5.46248057851631,6.84526141150941,4.23901776622229,3.34875254021142,6.30576410216381,5.9388439749959,3.8730807495308,4.94312573042051,7.0034801148222,6.65611674326854,5.99072551853857,6.28090229072629,7.05585690644365,2.9687654335299,7.41319429373906,3.09367560260654,6.81376626465496,4.90047562793044,5.91616885012993,6.11874227383502,4.45625273874526,4.56439542916615,-0.285630425544971,4.81110238982217,5.48424395525808,5.56478179001077,5.83643426824059,6.51693993106591,7.66422101237916,6.9492401429668,4.23502801783302,1.98889749642498,7.33560764064303,3.50329871182142,8.1656132439641,6.1955710336243,5.60141122899262,6.00307134908345,6.63155883685702,-0.313452294594204,5.841836719716,6.88492390595386,6.81099327898024,5.25953884482914,5.80727474743873,6.23310502683322,0.51869338521742,4.76224104433324,1.68840462223072,3.2403675362994,8.85406677716063,5.87803895507286,6.07255454970972,7.45000727744702,4.43534057961756,5.60723399979652,4.33512386882088,1.31569584650378
"UPP1",4.42720706677532,4.18903427677427,3.1114962284514,3.80692694663185,4.42450176080678,3.01930123952179,3.27363857364133,2.61999027602689,3.0820340342747,3.92140857779318,4.83328836288141,4.80274550517159,3.08791687218516,3.7991212329534,3.33217680982604,3.63169390002199,3.57858673927566,3.24315045958345,2.50315302940117,2.81527660867433,2.29222295994805,4.15559230218984,3.49152554765296,3.94611038448775,2.34025135649048,3.3217377940744,3.39138527357556,2.32669722340591,2.1352852330016,3.21812351082746,4.01874063840254,3.42387411978288,3.72859642188047,4.17130635944428,2.19194625570277,2.62357016186727,2.88462276645032,3.58288551637402,3.52484837165603,3.45996603878238,4.44245602661437,4.42402660067533,5.4722597093653,2.61215945696436,2.73701287887139,2.19809958893722,2.66736236301012,4.49731233464423,3.35668189875105,2.97459454841792,3.12366515871446,4.24559933772955,4.65856284720312,4.90940415450826,3.93072164933613,3.66160080407484,5.00302663297585,2.50298440375386,4.64185671758857,2.9552682234835,4.98247019864369
"APOLD1",5.75176783803913,6.16870859117228,4.94577888609985,3.32843245701722,4.2743057903511,6.71906891144805,4.84224756027596,2.33467520774383,3.32929274128245,3.82307774361157,3.83723351228704,4.89739349751645,3.57589450300262,5.89179268268694,6.35569015415704,4.83909990314349,4.5918683464153,3.6106044797795,4.45271333285119,4.41545968260848,5.7123418846107,4.2477396188859,5.42406124745038,5.59034080969821,4.29894329898544,3.97392993093683,5.31635206373942,5.22110720219661,5.19457034027961,5.15771296029784,3.21231159538403,4.32078224834036,3.762256948005,5.26908603791885,5.94477530795562,3.51653795238942,6.70541227676235,3.58995068812521,4.46215513088446,3.96775251286159,4.57579151492364,5.32539159344433,3.9845399256321,3.90564613650062,5.93273267975263,3.27447483461785,5.21659244100451,4.16887497277731,3.59068872771591,4.42847873087911,3.82521147360206,2.54947045925555,3.83100419268159,1.76914823768623,4.39282769044328,4.66793333722884,1.66723079460987,6.2893832113845,2.74904836299901,5.51329731468415,4.9630781554478
"LTBP4",5.67952249641682,5.60307170315612,2.27236212791997,2.24341270484536,6.26237791998979,4.69975140759088,6.12885094597262,0.423479796186462,2.92434300948011,5.91196212166762,3.64171303101255,5.05661799056072,3.85595912153541,4.51176819854941,4.75385663019684,3.8244284394098,4.9386244075873,5.59415840279406,4.37742668972085,3.30724621111982,3.13946996234292,3.88516311704301,5.17765425237149,5.91664915640385,4.57348187708179,2.76445985660801,4.43181980946492,3.25054633516867,4.24392649109657,1.1723716728069,0.898996504447085,6.58022672825892,5.04626303125205,5.16659954651501,2.53796078680005,5.26496334806183,4.95456576465141,4.16146304979721,4.04545550987955,4.88399877055992,5.25696235029542,3.33584997070617,2.36142435904691,2.69704943172808,2.99233769514679,5.71294717624359,4.43645831555317,2.78928225274875,4.72148054186138,3.23366371661929,3.78241978502349,3.37605314330363,2.98589443419503,3.83289185678053,6.36660060251475,5.65590370162995,4.1253594557692,4.29290343792843,2.28584376469006,4.67538317327518,3.12700194497062
"CCDC25",3.95306463227046,4.3017191714376,6.16488743582505,4.89613867288093,4.44832785765947,5.16012921433695,4.19758702060817,3.60585379829143,4.06809284936601,4.44772201515269,5.24405779197527,4.72722776029501,3.83715396683818,4.54623913703907,4.42764842995296,4.28926913094013,4.21375821687995,5.13618390554542,4.73062761250895,5.4706568802494,4.93313137377509,4.30927205976971,4.89808061036747,4.14439508634023,4.15140705621364,4.30145245953672,5.73616274648591,4.48740106216771,5.72810795338412,4.22190557505029,5.13224707451891,5.3889090647605,4.4026935009746,3.86890058150888,5.66121126492518,5.09804269745015,4.80530867871451,4.83353751584757,3.97191337075,4.44630404460219,4.56967227873827,5.97929861468716,5.35493635783286,4.17592993968074,5.52544964271258,4.75413535644973,3.80250247645158,4.26505588272354,4.32335683486124,5.45715318461688,6.02950045762898,3.78540043824548,3.2403675362994,4.24522367914726,4.46840221765864,4.52002836045806,2.77658416991105,3.87304417085303,5.10133348220557,4.84093332074302,5.30093711344144
"PLCXD1",4.32468412103637,4.455100380018,1.57350435316486,5.49817339431789,4.98481110739368,3.33289516925962,3.88870606388889,2.98555054826933,3.6423228976634,3.91056626946232,4.09302809967716,5.7475496525851,3.96608138774453,4.64369665895292,4.94171756297436,3.93995382607959,5.7396011562285,3.46884567265407,4.19843376945316,4.79492194412743,3.76284850498089,5.06895713606928,3.51880290384949,5.33693577597625,2.47047749020697,2.5939018141653,6.05057623191478,4.46276351871626,2.53675958426661,4.73399356158566,1.13185073175485,3.40719533790964,3.31940401611443,5.35135707714918,1.52891259244471,4.08454263868983,4.63449782974748,2.39154209378678,4.11217366101611,4.43323622552197,3.15762455118883,2.01189755451218,5.25633532210907,3.97149902693495,5.38753572804537,3.29132668635924,2.69707240252904,3.91091127217805,4.24582938578056,4.01485158756275,5.4863578610243,3.84190067586393,6.72448453349718,6.31221558414854,5.34281252090615,3.69169580648493,5.7443196169747,4.64338434320084,6.90269193869136,3.81510875755536,2.60335938951998
"TNFRSF13C",-1.12268554022793,-1.19221803877396,0.573662988537233,-1.56296335955292,-1.17340130528689,-1.33525356285235,-1.95056673937949,-2.65035107244113,1.33648232512484,-0.146785481419187,-3.67920933334453,-1.99212093259687,-1.74214103846352,0.27568409326778,-0.39083023373724,-3.94975715973142,-1.55378449610584,-2.94150506427206,-3.09104124441109,-2.33252616317902,-2.27832054292988,-1.63243748475309,-2.38556078761777,-2.21237667381243,-3.30915911566372,-2.74344110726291,1.95110572478064,-2.87784245509847,-1.16373921089397,-2.17794722519546,-3.87170410676592,0.150825270156083,-1.23028381926798,-2.03208642450002,-3.33429542510553,-2.63374124543079,-1.69576955339624,-2.65521471587765,-1.14750747839947,-0.35468577884103,-1.48065667116562,-4.10935631841065,-1.35127272959267,-2.7955859069938,-2.97547797180815,-0.208635360844132,-2.27705825404563,-1.91601381857789,-2.66680986919305,-0.700427898850678,-3.47667516959442,-2.8051282439625,-2.96107546976903,-2.8400856117077,0.144967090530573,-1.31073528185242,-1.39821767022098,-3.44309659503706,-0.607115579490281,-1.04408872744018,-1.24819066417528
"KLF6",6.6971836830271,9.06651351232907,6.37858728330154,7.12832675532965,7.09869057074622,8.17413733056336,7.5756049536514,6.38134288011569,6.44277774306054,7.19360060660569,7.10691539355321,6.88685879002564,6.57189326843001,6.46439563632745,7.00437939808613,7.38224803057912,6.46169129503868,7.46974994468746,4.96848354905575,6.89372924713482,5.32890606159942,7.29057153413768,7.90476496110744,7.69117428135181,6.15254533969026,7.71599234007677,6.20461966758167,7.34230003188459,7.21524684787803,6.56368636627132,5.65056298425927,8.21625020211991,5.74350292891935,6.726067083398,7.21564949621319,6.9034376071351,6.99593625859556,4.28196648809864,7.00153468347484,6.49327519441362,7.70942100884685,7.2993520214526,7.28964461351729,6.59753034131496,7.01443401028767,7.04012890828366,6.51271785731548,7.84448902048811,5.65132314928595,7.91250739226103,6.18640952662717,5.72490429412648,6.08657175751349,5.99605430620613,7.57773960457076,7.14034062681035,4.89234611721141,7.78593708813489,6.2420899565687,6.91713202004083,6.57195408163235
"MED28",4.33527054557804,4.67258795121757,5.9661411455627,4.61152550649558,4.52174947150726,4.36145660982043,4.4820250772501,4.21390482648952,5.36633947904365,4.37070341930216,4.06302755145565,4.6344437394585,3.55014434365657,4.02319112385516,4.0417206017708,4.39185291469068,4.41072783191839,3.91177445249248,4.41401359269275,4.3958122292217,5.08215380505701,4.13534801533436,4.209739278237,4.88693081046157,4.76173297265458,5.11767319302516,5.09007996395251,5.89527250210496,5.22683242680422,5.70628306706857,3.97196051567603,4.44445677325369,4.31294126732538,4.08532087505553,4.54829385586347,3.63278045217375,4.8521005029339,4.63437137918392,3.53704154125781,4.27321312769345,4.09831573284273,4.49579312329345,3.33808565937808,3.34329166688148,4.30853629694308,3.45357770948052,4.57291190027094,4.70685697166475,3.9810589510279,4.05182780783407,4.47508913698231,4.27781345892533,4.08408872049594,5.00401591105967,4.73875936144993,3.81790787056425,4.82621354977218,3.73109843203709,4.56087831984898,3.74633727486577,3.5103735690243
"TAGLN2",9.28554182423867,9.56916631357856,7.62699506845578,8.98976546975686,8.5431201054534,7.59470059324479,8.49788997424445,8.67627024252872,8.20913799685309,9.38437676501223,8.16964305786204,10.0234878049289,8.20652368765019,7.05489181047279,7.88266325800407,7.62409685273621,8.1194128262377,6.07974130758445,6.74278397984402,8.31274757715057,7.02499805706761,7.80580901478602,8.40194472050536,8.91116101212246,8.62937972150329,9.48314449796088,8.32839769368159,7.55697398494659,7.6973299085687,7.52935795486732,7.48999510653541,7.49449703862909,6.86802894214936,8.31780133238965,6.09282426314062,6.80466037746405,8.62037215051743,7.9149509626675,9.41568726834053,7.75985638696848,7.44138535950515,7.57998330167361,9.62381562121084,8.55061904804738,8.07540761861049,6.98422376136731,8.69496362714441,8.4949182072325,7.75440438782386,7.77843674600312,7.63399655473284,8.70663006984726,5.90506501890865,9.38496354458792,8.76440383871008,7.92569239611722,9.53107773874411,8.12879993896452,7.81728111362894,7.36657821885368,9.72688152927048
